roomID,room_name,city,location,latitude,longitude,accomodation_type,min_price,rating,general_review,total_review_num,image_link,img_link_2,img_link_3,img_link_4,img_link_5
50000,산너머펜션,경기,경기 양평군 옥천면 신복리 65,37.589085600000004,127.4548259,펜션,50000,8.9,만족해요,10,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/3f1f24cc7edc4f9fb081daab7dfca85b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/3f1f24cc7edc4f9fb081daab7dfca85b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/302666b758fc41cd9d238bd48b610d62.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/9ebad655fb73458ba72f0a14b6cc7698.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/c64a09b4ad06422f8e09bc1b39659044.jpg
50001,전라무주좋은인연펜션,전북,전북 무주군 설천면 삼공리 731-1,35.909324100000006,127.7761686,펜션,70000,7.3,만족해요,2,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/36785d4c089544f38f0c79140cc5afab.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/36785d4c089544f38f0c79140cc5afab.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/a51fc6792edc4114ba4e6df02fc5d155.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/71040329d91f4ef995dff323e067ea99.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/319f88733dd843faae0078910595da87.jpg
50002,부여굿뜨래웰빙마을 글램핑코리아,충남,충남 부여군 부여읍 가탑리 94-3,36.275367700000004,126.93099040000001,글램핑, ,9.0,추천해요,10,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/23/12/8d79398af0af4fa4ba7554e8cb9bcb1a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/23/12/8d79398af0af4fa4ba7554e8cb9bcb1a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/07/17/02/265eb28fe24545b9b4a8492bb413e885.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/07/17/02/a354944fa4bc45d8868537f721a2361a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/23/12/705ef6dc2fc74faa85ac76c3f5f9d945.jpg
50006,거제로펜션,경남,경남 거제시 동부면 학동리 233,34.7780052,128.64181979999998,펜션,60000, , ,,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/01/500d4e44730f4afda323fe910a87ef74.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/01/500d4e44730f4afda323fe910a87ef74.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/09/09/05/0d9193efa56f45df89732bf561910df0.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/09/09/05/39e74745426a4e8f8d8a42b3e217f114.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/09/09/05/671664d747464cd58aabf2c0eb20a28d.jpg
50007,해뜨는집,강원,강원 춘천시 남산면 방곡리 401-3,37.8066402,127.6365303,기타,54000, , ,,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/31b20e4448564a6a86aa1cf55da61b00.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/31b20e4448564a6a86aa1cf55da61b00.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/5db041e0ef2a4550847603b8d94b1ecd.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/f8cb40baa26b44daaa7eb3bfcdd0c0ce.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/a6ebc5cfeae34962a225c5872458da65.jpg
50008,황금들녘펜션,전남,전남 여수시 화양면 창무리 454,34.7403246,127.61430220000001,펜션,200000,9.1,추천해요,4,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/7d6e487524ae461da5e2e92d637f1b87.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/7d6e487524ae461da5e2e92d637f1b87.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/48bd63b369704cadb29597b8db805d92.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/77477e73018440ed8297fd2eb0e72c9a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/f74fd09745b64db2ab1dc776a0f7214e.jpg
50009,홍천 보금자리펜션,강원,강원 홍천군 서면 어유포리 285-1,37.7022565,127.6887999,펜션, ,9.7,최고예요,2,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/4dff85bd6fba496b853ec46ac6aa0035.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/4dff85bd6fba496b853ec46ac6aa0035.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/c273a6fe0aac479f96703fcc96cbdca9.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/f0e2f9fabbc241fe8d1d2690e13c85fa.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/dbf7daadfb5747d89e6a55eb53c6d45a.jpg
50101,올래어촌펜션,제주,제주특별자치도 제주시 이호일동 1700-4,33.496801899999994,126.4515591,펜션,60000,10.0,최고예요,1,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/1ea9d1eae29449868978a90f1122c7e4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/1ea9d1eae29449868978a90f1122c7e4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/916581c3f7ec430f86e1ed0472f66be5.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/212e9d9929154121b7b37d6bde89a931.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/cb41271646fe457e836a5a98832dc353.jpg
50102,삼척 장호 굿모닝펜션,강원,강원 삼척시 근덕면 장호리 212,37.2844841,129.3134195,펜션,59000,9.4,추천해요,48,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/a6b60b96012344db853c3e43e217a022.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/a6b60b96012344db853c3e43e217a022.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/d96d27356b9547ad887099cca5162f55.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/e96e6b640c994fad817ab9502ce38f43.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/0671579bbabb4c6883dd2a3211cfa44c.jpg
50103,라비타펜션,경기,경기 가평군 가평읍 금대리 272-9,37.7686894,127.53934679999999,펜션,60000,7.6,만족해요,17,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/6fee7b13803e4bc28f7d61ab3933dd0e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/6fee7b13803e4bc28f7d61ab3933dd0e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/6f4241f47e3148d58ce95faaefe0f90c.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/bbdc8ffe62434536b9d5418f8cb0a5de.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/c16ce6703a30497ea64b48eb60e00c5a.jpg
50104,캐리비안리조트,충남,충남 태안군 남면 신온리 722-31,36.5948981,126.3093811,리조트,100000,8.5,만족해요,19,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/444a85795bd24d1898dd981a834558be.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/444a85795bd24d1898dd981a834558be.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/343e336ebd8b495294e8ddbc652a75b8.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/15c3ed40f5a941cbabaad81e2493b79f.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/72a0f36eebf348e3b127ec47edd17344.jpg
50105,영천 키즈팜글램핑,경북,경북 영천시 대창면 대창리 972,35.87438570000001,128.8902385,글램핑,79000,8.6,만족해요,12,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/04/15/146ef880ad7a44c1aab9c56e62340435.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/04/15/146ef880ad7a44c1aab9c56e62340435.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/04/15/4653ff520ce7422d8e6a4a2454f4cf29.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/04/15/1c18814fb220433881c4f75d5fb01139.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/04/15/9647276b2d634c4db6290d70100c9b36.jpg
50106,오크밸리카라반,강원,강원 원주시 지정면 판대리 577-7,37.4085946,127.8065983,글램핑,89000,9.2,추천해요,26,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/11/13/1605066966963RLUTiR25eANWuFfHcRH.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/11/13/1605066966963RLUTiR25eANWuFfHcRH.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/11/13/53fdba3b24ef4f33a03315ace1042836.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/11/13/8d105748558848f6be79ee071cbda190.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/11/13/6d82baac251548d9a36020e68ffcbdd6.jpg
50108,스카이뷰 호텔,경남,경남 창원시 마산합포구 신포동2가 117-34,35.20092310000001,128.575354,호텔,98000,9.2,추천해요,170,//image.goodchoice.kr/resize_490x348/affiliate/2019/11/13/5dcbbd693bb78.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/11/13/5dcbbd693bb78.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/16/5a5d9f2b4afc9.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/16/5a5d9f5c648db.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/16/5a5d9f6d85554.jpg
50109,스타즈호텔 울산,울산,울산 남구 삼산동 224-17,35.54016400000001,129.3474133,호텔,60000,9.6,최고예요,1050,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/10/5acc44a4acafc.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/10/5acc44a4acafc.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/10/5acc448cb8fa8.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/10/5acc44bbac0c2.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/10/5acc44cc9f2cb.jpg
50111,양평 맑은물소리 펜션,경기,경기 양평군 청운면 갈운리 1162-8,37.534219799999995,127.74794740000002,펜션, ,9.4,추천해요,18,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/17/5a5ef5ad19ee4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/17/5a5ef5ad19ee4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/17/5a5ef5b055284.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/17/5a5ef3454a27e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/17/5a5ef3474ca78.jpg
50112,중문예촌펜션,제주,제주특별자치도 서귀포시 상예동 1767-1,33.267943,126.3940357,펜션,200000, , ,,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/f13f05b23e844f4487a6825fb42d7c2a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/f13f05b23e844f4487a6825fb42d7c2a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/017428df5def491e8dd88d94797227c4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/102d6840c96d41f3b1716db905586874.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/7312dad2a74f459890d35aa30dd50a7d.jpg
50115,별숲글램핑,경남,경남 창녕군 성산면 연당리 690-2,35.6237274,128.52121640000001,글램핑,89000,7.9,만족해요,28,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/555116a786744b09902f5eeda74e15d2.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/555116a786744b09902f5eeda74e15d2.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/8394a31fc72a46fa87b1ad55a0699edf.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/f8542dab5284449cbe2a455ab97dca1b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/030a553886f3479b86af520efb58ab6c.jpg
50119,남원 한옥호텔 춘향家(춘향가),전북,전북 남원시 어현동 37-121 춘향가,35.4013056,127.3876881,한옥,70000,8.9,만족해요,43,//image.goodchoice.kr/resize_490x348/adimg_new/50119/0/16165bf071c86e6525dce79d260d0c15.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50119/0/16165bf071c86e6525dce79d260d0c15.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50119/0/f2159ee015f0f72309806dff01f05fd1.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50119/0/09bf39c1f5b536ebf7079fb1d9db8ffb.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50119/0/08d0dec79c8d7b8a6df89341d704c5d3.JPG
50120,청간정카라반,강원,강원 고성군 토성면 용촌리 84-3,38.2405263,128.57442220000001,글램핑,90000,8.0,만족해요,2,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/7523eb5039c94c1a9f75baac435bcad4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/7523eb5039c94c1a9f75baac435bcad4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/975828d21b234265b58c7006babb684f.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/95ddcc1b6b764985bc2205358d899865.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/43568575e35244718141c6232ca00bde.jpg
50121,라인뷰풀빌라,경북,경북 경주시 양남면 신대리 21-2,35.66553469999999,129.4058125,기타,150000,8.1,만족해요,49,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/27/08/f0cc9b8d99f046cdb5f244f604f01500.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/27/08/f0cc9b8d99f046cdb5f244f604f01500.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/27/08/b738d681fe904cae90fffdefa77b087c.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/27/08/4c7f2df9d81b4b8489b601a3490f6e4f.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/27/08/3747244f601145278e605a8ea065995b.jpg
50124,메이페어 나르샤펜션,강원,강원 평창군 봉평면 무이리 1140,37.59037960000001,128.30490559999998,펜션,80000,10.0,최고예요,1,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/24/5a684944dc26b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/24/5a684944dc26b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/24/5a684973e4185.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/24/5a6849798fc1e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/24/5a68496eeb648.jpg
50125,솔롱고글램핑,경북,경북 영천시 금호읍 약남리 936-4,35.901331,128.9255025,글램핑,69000,9.3,추천해요,13,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/01/31770e7247344c6489c3b83b446c9d7d.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/01/31770e7247344c6489c3b83b446c9d7d.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/09/04/12/14fa88c3e8734719931f3021676a9c30.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/02/20/01/aba834807f5b4a50ad5d966c3dd0494f.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/09/04/12/9ee374891f3a4823a9c11f28035964b4.jpg
50126,강릉 까르디에펜션,강원,강원 강릉시 사천면 사천진리 89-24,37.83539329999999,128.8730286,펜션,89000,9.7,최고예요,322,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/25/5a69323fd8a0e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/25/5a69323fd8a0e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/25/5adfddea1370a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/25/5adfd6bc32d0a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/25/5adfd7ea435a9.jpg
50127,티티카카펜션,충남,충남 태안군 안면읍 승언리 1341-2,36.5135685,126.33953229999999,펜션,64000,7.9,만족해요,8,//image.goodchoice.kr/resize_490x348/affiliate/2020/01/04/01/6fc77c3cadf34259976edddd32fafc4e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/01/04/01/6fc77c3cadf34259976edddd32fafc4e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/01/03/03/e6d3e6464f4b4ddbada621c1b22a5b1c.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/01/03/03/cf3c9f366ed74d63bb2d4e1d90393692.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/01/03/03/a5a828dfe1484902a6ce897098c6fc42.jpg
50128,해운대 위드 게스트하우스,부산,부산광역시 해운대구 중동 1398-7  마린타워 5층,35.1598212,129.1696266,게스트하우스, ,8.9,만족해요,8,//image.goodchoice.kr/resize_490x348/adimg_new/50128/0/2b81f0b7c569b90c8862d3abeb3a22da.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50128/0/2b81f0b7c569b90c8862d3abeb3a22da.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50128/0/be80916a0f4a6b8d8aca336cc58ac4e4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50128/0/be12675eb8d4cf7f7e881fefd2dcad9f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50128/0/04a18a38f4587499208fcdefd810a52a.jpg
50129,강릉 루루펜션,강원,강원 강릉시 사천면 사천진리 89-44,37.8352312,128.87265060000001,펜션,89000,9.7,최고예요,87,//image.goodchoice.kr/resize_490x348/affiliate/2020/08/14/5f3658821bfc8.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/08/14/5f3658821bfc8.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/08/14/5f3647f58a06a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/08/14/5f3647ab79e19.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/08/14/5f3647af07ed9.jpg
50131,청풍월드니스글램핑,충북,충북 제천시 청풍면 교리 산 15-21,37.007052200000004,128.1827907,글램핑, ,9.1,추천해요,24,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/e1c8073f2e5a43e48ebb2999da5d8a30.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/e1c8073f2e5a43e48ebb2999da5d8a30.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/c9307cc39c79413cbf10118a5e6b2122.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/d77374b0f0d64581a5cce2c02bb40fd6.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/e7107762d07a45d7904a93676fb8fa4b.jpg
50135,가야랜드 달빛야영장,경남,경남 김해시 삼방동 826,35.2592689,128.9053629,글램핑, ,8.3,만족해요,2,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/17/12/cafc7e48bdeb4b5c9817457679359915.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/17/12/cafc7e48bdeb4b5c9817457679359915.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/09/05/05/cf3e575c0aa8473cb66dc4abedaa836e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/09/05/05/2012fe8bdfba4f12a210e464867f89c9.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/17/12/f4735ba9dd94483a9da9ee19dd98a191.jpg
50136,석남 요기,인천,인천 서구 석남동 506,37.508545399999996,126.6732497,기타,15000,9.4,추천해요,1671,//image.goodchoice.kr/resize_490x348/adimg_new/50136/138500/3bc989cda97a365d90c0c424ee0c8d7a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50136/138500/3bc989cda97a365d90c0c424ee0c8d7a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50136/138502/e68d1775e5fcf7e91aec10115f87b94a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50136/138501/10da6cb91a34d69c287a230c86fb377a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50136/138505/6f6b60cf9bf5cb7e8afa4c8cd33b165e.jpg
50138,포항 블랙,경북,경북 포항시 남구 해도동 110-19,36.0150407,129.3672822,기타,20000,9.6,최고예요,522,//image.goodchoice.kr/resize_490x348/adimg_new/50138/140161/9103bbc782f777a9a6fcc59e83bee538.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50138/140161/9103bbc782f777a9a6fcc59e83bee538.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50138/248163/138e8288c4daccb7a15d6eff7aa7f042.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50138/138693/16f463d535a80147d7bd0d5e6cb5c446.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50138/140155/6b16046b914fd738c158ff9928676e63.jpg
50139,김해 NO.25-어방,경남,경남 김해시 어방동 1097-6,35.23477039999999,128.9037503,기타,37000,9.7,최고예요,962,//image.goodchoice.kr/resize_490x348/adimg_new/50139/137845/6bdf23ef82668f93f289619108ad427c.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50139/137845/6bdf23ef82668f93f289619108ad427c.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50139/137845/265033a39a42cedbb735bdd2f8eafda1.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50139/137846/522ca5ba1829ea397d7509073f15a5ea.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50139/137848/d5e178481fc774fe87a472ad1d2e853d.jpg
50141,단양 소백산가는길 펜션,충북,충북 단양군 단양읍 천동리 370-7,36.9664676,128.4207123,펜션,80000,10.0,최고예요,38,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/27/5ae28026dcd18.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/27/5ae28026dcd18.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/14/5f8689cfc1655.png,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/5a6054af6e624.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/5a6054bd81df5.jpg
50143,망상 골든스타비치펜션,강원,강원 동해시 망상동 363-1,37.590965000000004,129.0888152,펜션, ,8.3,만족해요,98,//image.goodchoice.kr/resize_490x348/affiliate/2018/05/11/5af522fa2a6c3.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/05/11/5af522fa2a6c3.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/05/11/5af523165e674.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/05/11/5af52330393a5.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/05/11/5af5234d60d19.jpg
50145,에퀴녹스드협재,제주,제주특별자치도 제주시 한림읍 협재리 899,33.3751464,126.25073940000001,기타, ,9.7,최고예요,2,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/4aff19a3c97b4872858341ce5e9519eb.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/4aff19a3c97b4872858341ce5e9519eb.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/8222a4d0caf644158e5dca8774611c14.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/8c835bc5c32d42e386a2fdb2f18cc576.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/494fd04daa214bf593ea13c5f15edd55.jpg
50146,군산 두바이 드라이빙무인텔,전북,전북 군산시 경장동 500-7,35.971246,126.73251680000001,기타,20000,9.3,추천해요,36,//image.goodchoice.kr/resize_490x348/adimg_new/50146/235702/528d4e2a9962fe1665235560e6d31fc5.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50146/235702/528d4e2a9962fe1665235560e6d31fc5.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50146/235705/5cd9f4c9383c6bef9e2d16b2b282422c.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50146/235706/3bc4b061166a0da05bd20318b08e2fa6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50146/235708/88fd7521b815b01168d4baede1143fea.jpg
50147,마린블루펜션,충북,충북 청주시 상당구 미원면 종암리 511-1,36.6510445,127.48702949999999,펜션,98000,9.4,추천해요,48,//image.goodchoice.kr/resize_490x348/affiliate/2021/02/05/11/1612489541795iPLSjVf0NqxBRInEIg6.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2021/02/05/11/1612489541795iPLSjVf0NqxBRInEIg6.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2021/02/05/11/2e72079194d443fab157499a3491bc16.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2021/02/05/11/e99b4c1f5fcf43ad94dba5688645e4a3.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2021/02/05/11/f615d9d455c9470983288d225dea3fe6.jpg
